SETTLEMENTDATE,DUID,avg_bid_band_price
2026-03-10,CHBESS1,1895.6889999999999
2026-03-10,CHILDSF1,2775.1090000000004
2026-03-10,CHYTWF1,3200.745
2026-03-10,CLARESF1,2162.339
2026-03-10,CLEMGPWF,2438.804
2026-03-10,CLERMSF1,2249.2539999999995
2026-03-10,CLRKCWF1,1798.7789999999998
2026-03-10,CLRKCWF2,2297.714
2026-03-10,CNUNDAWF,1867.2659999999996
2026-03-10,COHUNSF1,1746.0429999999997
2026-03-10,COLEASF1,1734.3049999999998
2026-03-10,COLUMSF1,2380.639
2026-03-10,COLWF01,2645.704
2026-03-10,COOPGWF1,2780.8199999999997
2026-03-10,CPP_3,2764.579
2026-03-10,CPP_4,2764.579
2026-03-10,CPSA,3358.072
2026-03-10,CROOKWF2,2020.539
2026-03-10,CROOKWF3,1696.0520000000001
2026-03-10,CROWLWF1,2238.201
2026-03-10,CRURWF1,2291.156
2026-03-10,CRWARP1,1959.4210000000003
2026-03-10,CRWASF1,2312.718
2026-03-10,CSPVPS1,1675.6289999999997
2026-03-10,CTHLWF1,2772.2709999999997
2026-03-10,CUSF1,1849.895
2026-03-10,DALNTH1,3737.0020000000004
2026-03-10,DARLSF1,2301.019
2026-03-10,DARTM1,4092.7399999999993
2026-03-10,DAYDSF1,3692.631
2026-03-10,DDPS1,3534.303
2026-03-10,DDSF1,2984.2470000000003
2026-03-10,DEVILS_G,1950.28
2026-03-10,DG_NSW1,1412.7
2026-03-10,DG_QLD1,1412.7
2026-03-10,DG_SA1,1412.7
2026-03-10,DG_TAS1,1412.7
2026-03-10,DG_VIC1,1412.7
2026-03-10,DPNTB1,1842.1559999999997
2026-03-10,DRVIOT06,51.1
2026-03-10,DRXNAD01,2075.0
2026-03-10,DRXNAE01,2075.0
2026-03-10,DRXNDA01,2077.83
2026-03-10,DRXNDA02,2077.63
2026-03-10,DRXNDA03,2077.63
2026-03-10,DRXNDA04,2077.63
2026-03-10,DRXNDB04,2075.0
2026-03-10,DRXNDE01,2777.83
2026-03-10,DRXNDJ01,2095.0299999999997
2026-03-10,DRXNDW01,2075.0
2026-03-10,DRXNFF01,2075.0
2026-03-10,DRXNFS01,2077.6
2026-03-10,DRXNQX01,2075.0
2026-03-10,DRXNSS01,2075.0
2026-03-10,DRXNTM02,4992.6
2026-03-10,DRXNVS01,2075.0
2026-03-10,DRXQDA01,2078.5
2026-03-10,DRXQQE01,2075.0
2026-03-10,DRXSQS01,2078.6
2026-03-10,DRXVAE01,51.1
2026-03-10,DRXVDJ01,2075.23
2026-03-10,DRXVDP01,2165.0
2026-03-10,DRXVDX01,2775.0299999999997
2026-03-10,DRXVQP01,2775.23
2026-03-10,DRXVQX01,2775.0299999999997
2026-03-10,DRXVQX02,2075.0
2026-03-10,DRYCGT1,5114.236
2026-03-10,DRYCGT2,4461.176
2026-03-10,DRYCGT3,5088.072
2026-03-10,DULAWF1,2722.7310000000007
2026-03-10,DUNDWF1,2462.25
2026-03-10,DUNDWF2,2514.356
2026-03-10,DUNDWF3,2442.1690000000003
2026-03-10,EDENVSF1,2761.857
2026-03-10,EILDON1,3512.3959999999997
2026-03-10,EILDON2,3512.3959999999997
2026-03-10,ELAINWF1,2406.782
2026-03-10,EMERASF1,1765.227
2026-03-10,ER01,3649.422
2026-03-10,ER02,3649.422
2026-03-10,ER03,3652.387
2026-03-10,ER04,3652.387
2026-03-10,ERB01,1524.9080000000006
2026-03-10,FINLYSF1,1951.4029999999998
2026-03-10,FISHER,1933.3980000000004
2026-03-10,FLYCRKWF,2241.173
2026-03-10,GANGARR1,1896.5030000000002
2026-03-10,GANNB1,1826.3980000000004
2026-03-10,GANNSF1,2173.898
2026-03-10,GESF1,1703.6899999999998
2026-03-10,GIRGSF,1734.1329999999998
2026-03-10,GLENSF1,2094.442
2026-03-10,GLRWNSF1,2363.254
2026-03-10,GNNDHSF1,2200.578
2026-03-10,GOESF1,1967.2069999999999
2026-03-10,GOONSF1,2666.278
2026-03-10,GORDON,1945.7070000000003
2026-03-10,GPWFEST1,2157.57
2026-03-10,GPWFEST2,2157.57
2026-03-10,GPWFEST3,2152.6040000000003
2026-03-10,GPWFWST1,2158.233
2026-03-10,GPWFWST2,2158.233
2026-03-10,GRANWF1,2097.9109999999996
2026-03-10,GREENB1,1956.718
2026-03-10,GSTONE1,2073.344
2026-03-10,GSTONE2,2073.344
2026-03-10,GSTONE3,2068.085
2026-03-10,GSTONE4,2068.085
2026-03-10,GSTONE5,2073.344
2026-03-10,GSTONE6,2073.344
2026-03-10,GSWF1A,1839.5220000000002
2026-03-10,GSWF1B1,1839.5489999999998
2026-03-10,GULLRSF1,2380.396
2026-03-10,GULLRWF1,2403.4440000000004
2026-03-10,GULLRWF2,2403.4440000000004
2026-03-10,GUNNING1,1753.3830000000003
2026-03-10,GUSF1,2206.377
2026-03-10,GUTHEGA,1907.9899999999998
2026-03-10,HALLWF1,2948.3900000000003
2026-03-10,HALLWF2,2931.108
2026-03-10,HAMISF1,2586.084
2026-03-10,HAUGHT11,2536.334
2026-03-10,HAYMSF1,2660.279
2026-03-10,HBESS1,1724.8845000000001
2026-03-10,HD1WF1,1677.771
2026-03-10,HDWF1,3455.843
2026-03-10,HDWF2,3454.4089999999997
2026-03-10,HDWF3,3454.505
2026-03-10,HEZ1,2338.542
2026-03-10,HILLSTN1,1780.8580000000002
2026-03-10,HPR1,2849.673
2026-03-10,HUMENSW,2063.448
2026-03-10,HUMEV,2132.2390000000005
2026-03-10,HUNTER1,2144.329
2026-03-10,HUNTER2,2144.3360000000002
2026-03-10,HVWWBA1,728.908
2026-03-10,HVWWPV1,2341.982
2026-03-10,JBUTTERS,1903.568
2026-03-10,JEMALNG1,1716.9059999999995
2026-03-10,JLA01,5271.556000000001
2026-03-10,JLA02,5271.556000000001
2026-03-10,JLA03,5271.556000000001
2026-03-10,JLA04,5271.556000000001
2026-03-10,JLB01,5271.55
2026-03-10,JLB02,5271.55
2026-03-10,JLB03,5271.55
2026-03-10,JUNEESF1,2252.629
2026-03-10,KABANWF1,1777.8780000000002
2026-03-10,KAREEYA1,1932.7369999999999
2026-03-10,KAREEYA2,1932.764
2026-03-10,KAREEYA3,1932.729
2026-03-10,KAREEYA4,1932.7509999999997
2026-03-10,KARSF1,2156.2249999999995
2026-03-10,KEPSF1,1655.9029999999998
2026-03-10,KEPWF1,1655.9029999999998
2026-03-10,KERNGSP1,2338.578
2026-03-10,KESSB1,3134.9480000000003
2026-03-10,KIAMSF1,1442.8319999999999
2026-03-10,KIATAWF1,1998.4649999999997
2026-03-10,KIDSPHG1,51.1
2026-03-10,KIDSPHG2,51.1
2026-03-10,KIDSPHL1,51.1
2026-03-10,KIDSPHL2,51.1
2026-03-10,KINGASF1,1875.0030000000006
2026-03-10,KPP_1,2788.777
2026-03-10,KSP1,1786.503
2026-03-10,LADBROK1,6291.861999999999
2026-03-10,LADBROK2,6291.861999999999
2026-03-10,LANCSF1,1806.462
2026-03-10,LBB1,3582.4679999999994
2026-03-10,LDBESS1,3388.2125
2026-03-10,LEM_WIL,1962.5009999999997
2026-03-10,LGAPBS1,3400.840999999999
2026-03-10,LGAPWF1,2364.019
2026-03-10,LGAPWF2,2364.019
2026-03-10,LILYSF1,3682.0600000000004
2026-03-10,LIMBESS1,1430.7455000000002
2026-03-10,LIMOSF11,1772.5919999999999
2026-03-10,LIMOSF21,1799.6029999999998
2026-03-10,LI_WY_CA,1998.8809999999999
2026-03-10,LKBONNY1,1678.527
2026-03-10,LKBONNY2,1673.809
2026-03-10,LKBONNY3,1678.423
2026-03-10,LK_ECHO,1889.11
2026-03-10,LNGS1,2195.85
2026-03-10,LNGS2,2195.835
2026-03-10,LONSDALE,3551.8089999999997
2026-03-10,LOYYB1,1930.532
2026-03-10,LOYYB2,1930.532
2026-03-10,LVES1,1939.7704999999999
2026-03-10,LYA1,1967.843
2026-03-10,LYA2,1967.843
2026-03-10,LYA3,1967.843
2026-03-10,LYA4,1967.843
2026-03-10,MACARTH1,3214.437
2026-03-10,MACKNTSH,1865.881
2026-03-10,MANNSF2,2408.961
2026-03-10,MANNUMB1,1117.049
2026-03-10,MANSLR1,3680.165
2026-03-10,MAPS2PV1,2256.3349999999996
2026-03-10,MAPS3PV1,2252.98
2026-03-10,MARYRSF1,1843.187
2026-03-10,MBPS2PV1,2226.32
2026-03-10,MCINTYR1,1867.461
2026-03-10,MCKAY1,3499.4309999999996
2026-03-10,MEADOWBK,1989.9280000000003
2026-03-10,MERCER01,2461.4820000000004
2026-03-10,METZSF1,2263.9259999999995
2026-03-10,MEWF1,1844.107
2026-03-10,MIDDLSF1,1737.3970000000002
2026-03-10,MINTARO,4632.816
2026-03-10,MLB01,2084.073
2026-03-10,MOKOSF1,2281.011
2026-03-10,MOLNGSF1,2105.773
2026-03-10,MOORAWF1,2076.0060000000003
2026-03-10,MOREESF1,1696.839
2026-03-10,MORTLK11,3832.286
2026-03-10,MORTLK12,3832.1160000000004
2026-03-10,MOUSF1,2073.492
2026-03-10,MP1,5005.532
2026-03-10,MP2,5005.532
2026-03-10,MPP_1,3320.2419999999997
2026-03-10,MPP_2,3320.2419999999997
2026-03-10,MREHA1,1049.9585000000002
2026-03-10,MREHA2,1076.8375
2026-03-10,MREHA3,1025.8525000000002
2026-03-10,MRTLSWF1,1835.6510000000003
2026-03-10,MSTUART1,6193.464
2026-03-10,MSTUART2,6193.464
2026-03-10,MSTUART3,6193.464
2026-03-10,MTGELWF1,1858.1560000000002
2026-03-10,MTMILLAR,2418.7799999999997
2026-03-10,MUCRKSF1,1849.3190000000006
2026-03-10,MURRAY,2065.942
2026-03-10,MUSSELR1,1755.4809999999998
2026-03-10,MUWAWF1,1804.241
2026-03-10,MUWAWF2,2757.4729999999995
2026-03-10,MWPS1PV1,2233.946
2026-03-10,MWPS2PV1,2208.4039999999995
2026-03-10,MWPS3PV1,2179.121
2026-03-10,MWPS4PV1,2165.911
2026-03-10,NBHWF1,3149.3859999999995
2026-03-10,NESBESS1,2266.4935
2026-03-10,NESBESS2,2266.4934999999996
2026-03-10,NEVERSF1,1795.9589999999996
2026-03-10,NEWENSF1,1902.1950000000002
2026-03-10,NEWENSF2,1902.1950000000002
2026-03-10,NPS,3710.296
2026-03-10,NUMURSF1,1781.4270000000001
2026-03-10,NYNGAN1,2422.75
2026-03-10,OAKEY1,4398.584
2026-03-10,OAKEY1SF,1995.2100000000003
2026-03-10,OAKEY2,4398.584
2026-03-10,OAKEY2SF,1989.4740000000002
2026-03-10,OAKLAND1,3737.486
2026-03-10,ORABESS1,1890.845
2026-03-10,OSB-AG,6158.726000000001
2026-03-10,PAREPS1,1757.378
2026-03-10,PAREPW1,1757.378
2026-03-10,PARSF1,1792.711
2026-03-10,PIBESS1,2313.2245000000003
2026-03-10,POAT110,1979.9669999999999
2026-03-10,POAT220,1996.5820000000003
2026-03-10,POR01,4276.9710000000005
2026-03-10,POR03,4284.06
2026-03-10,PPCCGT,3918.978
2026-03-10,PTSTAN1,3547.1639999999998
2026-03-10,PUMP1,2076.0600000000004
2026-03-10,PUMP2,2075.61
2026-03-10,QBYNB1,2430.3145
2026-03-10,QPS1,6459.387
2026-03-10,QPS2,6459.387
2026-03-10,QPS3,6459.387
2026-03-10,QPS4,6459.387
2026-03-10,QPS5,6412.786
2026-03-10,QPSFB1,1778.0280000000002
2026-03-10,QPSFB2,1627.6
2026-03-10,RANGEB1,3130.6175000000003
2026-03-10,REECE1,1866.4540000000002
2026-03-10,REECE2,1863.3529999999998
2026-03-10,RESS1,2788.508
2026-03-10,RIVNB2,1839.7605000000003
2026-03-10,ROMA_7,5795.445
2026-03-10,ROMA_8,5795.445
2026-03-10,RRSF1,2065.437
2026-03-10,RT_NSW1,1412.7
2026-03-10,RT_NSW2,1412.7
2026-03-10,RT_NSW3,1412.7
2026-03-10,RT_NSW4,1412.7
2026-03-10,RT_NSW5,1412.7
2026-03-10,RT_NSW6,1412.7
2026-03-10,RT_QLD1,1412.7
2026-03-10,RT_SA1,1412.7
2026-03-10,RT_SA2,1412.7
2026-03-10,RT_SA3,1412.7
2026-03-10,RT_SA4,1412.7
2026-03-10,RT_SA5,1412.7
2026-03-10,RT_SA6,1412.7
2026-03-10,RT_TAS1,1412.7
2026-03-10,RT_VIC1,1412.7
2026-03-10,RT_VIC10,1412.7
2026-03-10,RT_VIC11,1412.7
2026-03-10,RT_VIC12,1412.7
2026-03-10,RT_VIC2,1412.7
2026-03-10,RT_VIC3,1412.7
2026-03-10,RT_VIC4,1412.7
2026-03-10,RT_VIC5,1412.7
2026-03-10,RT_VIC6,1412.7
2026-03-10,RT_VIC7,1412.7
2026-03-10,RT_VIC8,1412.7
2026-03-10,RT_VIC9,1412.7
2026-03-10,RUGBYR1,1795.357
2026-03-10,RYANCWF1,1729.5099999999998
2026-03-10,RYEPARK1,2309.737
2026-03-10,SALTCRK1,2409.6540000000005
2026-03-10,SAPHWF1,2078.824
2026-03-10,SEBSF1,2321.861
2026-03-10,SHGEN,3704.514
2026-03-10,SHPUMP,2309.585
2026-03-10,SITHE01,2763.4710000000005
2026-03-10,SMCSF1,2911.8039999999996
2026-03-10,SMTHBES1,4831.33
2026-03-10,SNAPPER1,3158.9880000000003
2026-03-10,SNB01,1549.3325
2026-03-10,SNB02,2085.3599999999997
2026-03-10,SNOWNTH1,2122.3590000000004
2026-03-10,SNOWSTH1,2083.175
2026-03-10,SNOWTWN1,2360.1829999999995
2026-03-10,SNOWYP,-21.76400000000001
2026-03-10,SNUG1,4082.561
2026-03-10,SRSF1,2772.053
2026-03-10,STAN-1,2076.5589999999997
2026-03-10,STAN-2,2076.5589999999997
2026-03-10,STAN-3,2076.5589999999997
2026-03-10,STAN-4,2076.5589999999997
2026-03-10,STARHLWF,1952.9550000000004
2026-03-10,STOCKYD1,1882.5100000000002
2026-03-10,STUBSF1,2119.922
2026-03-10,STUBSF2,2119.922
2026-03-10,STWF1,2474.761
2026-03-10,SUNRSF1,2608.862
2026-03-10,SUNTPSF1,2444.107
2026-03-10,SWANBBF1,1749.2404999999999
2026-03-10,SWAN_E,3839.779
2026-03-10,TALWA1,5127.573999999999
2026-03-10,TALWB1,5208.279
2026-03-10,TARALGA1,2396.371
2026-03-10,TARBESS1,1996.705
2026-03-10,TARONG#1,1998.2509999999997
2026-03-10,TARONG#2,1998.2509999999997
2026-03-10,TARONG#3,1998.2509999999997
2026-03-10,TARONG#4,1998.2509999999997
2026-03-10,TARRALEA,1910.4460000000004
2026-03-10,TB2B1,1556.8200000000002
2026-03-10,TB2SF1,2355.824
2026-03-10,TBSF1,1943.4
2026-03-10,TEMPB1,2328.281
2026-03-10,TIB1,2753.8985000000002
2026-03-10,TNPS1,1999.4830000000002
2026-03-10,TORRB1,4690.1669999999995
2026-03-10,TORRB2,4690.1669999999995
2026-03-10,TORRB3,4690.1669999999995
2026-03-10,TORRB4,4690.1669999999995
2026-03-10,TREVALLN,1998.2580000000003
2026-03-10,TRGBESS1,1927.515
2026-03-10,TRIBUTE,1879.1080000000002
2026-03-10,TUMUT3,1924.137
2026-03-10,TUNGATIN,1837.7350000000001
2026-03-10,TVCC201,2028.368
2026-03-10,TVPP104,2025.4690000000003
2026-03-10,ULPBESS1,2447.4069999999997
2026-03-10,UPPTUMUT,1979.685
2026-03-10,URANQ11,3090.8829999999994
2026-03-10,URANQ12,3090.8829999999994
2026-03-10,URANQ13,3090.8829999999994
2026-03-10,URANQ14,3090.8829999999994
2026-03-10,VBB1,2762.7475
2026-03-10,VP5,3850.6399999999994
2026-03-10,VP6,3850.6399999999994
2026-03-10,VPGS1,2159.192
2026-03-10,VPGS2,2159.2039999999997
2026-03-10,VPGS3,2159.204
2026-03-10,VPGS4,2159.196
2026-03-10,VPGS5,2159.2
2026-03-10,VPGS6,2159.1940000000004
2026-03-10,W/HOE#1,3827.6649999999995
2026-03-10,W/HOE#2,3817.62
2026-03-10,WAGGNSF1,2293.82
2026-03-10,WALGRV1,4517.392000000002
2026-03-10,WAMBOWF1,2068.62
2026-03-10,WANDB1,3278.5285000000003
2026-03-10,WANDSF1,1921.506
2026-03-10,WARWSF1,2193.999
2026-03-10,WARWSF2,2191.7929999999997
2026-03-10,WATERLWF,2122.9550000000004
2026-03-10,WDBESS1,3221.2349999999997
2026-03-10,WDBESS2,2866.853
2026-03-10,WDGPH1,1840.462
2026-03-10,WELLSF1,2049.4289999999996
2026-03-10,WELNSF1,2230.531
2026-03-10,WEMENSF1,3495.596
2026-03-10,WGWF1,3448.571
2026-03-10,WHITSF1,3519.7399999999993
2026-03-10,WINTSF1,2338.514
2026-03-10,WKIEWA1,3444.4519999999998
2026-03-10,WKIEWA2,3444.4519999999998
2026-03-10,WLWLSF1,2007.893
2026-03-10,WLWLSF2,2007.893
2026-03-10,WOLARSF1,2486.313
2026-03-10,WOODLWN1,3498.0440000000003
2026-03-10,WOOLGSF1,2194.246
2026-03-10,WPWF,2685.5389999999998
2026-03-10,WRSF1,1600.508
2026-03-10,WRWF1,2027.9600000000003
2026-03-10,WSTWYSF1,1881.163
2026-03-10,WTAHB1,2573.4764999999998
2026-03-10,WUNUSF1,2075.3630000000003
2026-03-10,WYASF1,1916.5240000000001
2026-03-10,YABULU,2978.5130000000004
2026-03-10,YABULU2,3018.82
2026-03-10,YARANSF1,2619.5209999999997
2026-03-10,YARWUN_1,1087.949
2026-03-10,YATSF1,2210.324
2026-03-10,YENDWF1,2364.117
2026-03-10,YWPS1,3671.196
2026-03-10,YWPS2,3642.7349999999997
2026-03-10,YWPS3,3642.7349999999997
2026-03-10,YWPS4,3642.7349999999997
2026-03-11,ADPBA1,728.5
2026-03-11,ADPPV1,2272.065
2026-03-11,AGLHAL,5115.82
2026-03-11,AGLSOM,3382.0619999999994
2026-03-11,ALDGASF1,1755.5090000000005
2026-03-11,ANGAST1,3545.004000000001
2026-03-11,ARWF1,1941.3939999999996
2026-03-11,AVLSF1,1575.0649999999998
2026-03-11,BALB1,147.10150000000004
2026-03-11,BALDHWF1,1774.3310000000001
2026-03-11,BANGOWF1,2254.439
2026-03-11,BANGOWF2,2279.4359999999997
2026-03-11,BANN1,1539.3999999999996
2026-03-11,BARCALDN,3200.947
2026-03-11,BARKIPS1,4355.193
2026-03-11,BARRON-1,3109.13
2026-03-11,BARRON-2,3109.13
2026-03-11,BASTYAN,1899.8029999999999
2026-03-11,BBATTERY1,2575.3084999999996
2026-03-11,BBTHREE1,2031.3790000000001
2026-03-11,BBTHREE2,2031.3970000000002
2026-03-11,BBTHREE3,2031.4140000000002
2026-03-11,BDL01,4393.464
2026-03-11,BDL02,4391.523
2026-03-11,BERYLSF1,2366.576
2026-03-11,BHB1,3204.1240000000003
2026-03-11,BLOWERNG,-71.59899999999999
2026-03-11,BLUEGSF1,2678.4080000000004
2026-03-11,BLUFF1,2927.0299999999997
2026-03-11,BLYTHB1,3207.134
2026-03-11,BNGSF1,1923.1200000000001
2026-03-11,BNGSF2,1923.1200000000001
2026-03-11,BOCORWF1,2226.1709999999994
2026-03-11,BODWF1,3482.8
2026-03-11,BOLIVPS1,4843.553999999999
2026-03-11,BOMENSF1,2673.288
2026-03-11,BOWWBA1,728.5
2026-03-11,BOWWPV1,2179.978
2026-03-11,BRAEMAR1,2908.613
2026-03-11,BRAEMAR2,3076.986
2026-03-11,BRAEMAR3,3489.767999999999
2026-03-11,BRAEMAR5,3801.5509999999995
2026-03-11,BRAEMAR6,3801.5509999999995
2026-03-11,BRAEMAR7,3801.5509999999995
2026-03-11,BRDDSF01,2210.674
2026-03-11,BRNDBES1,3213.7555
2026-03-11,BROKENH1,2341.982
2026-03-11,BRYB1WF1,1589.0629999999999
2026-03-11,BRYB2WF2,2390.8779999999997
2026-03-11,BULBES1,2665.6749999999993
2026-03-11,BULGANA1,1719.8049999999996
2026-03-11,BUNGAMB1,3462.2659999999996
2026-03-11,BUSF1,1748.605
2026-03-11,BW01,3924.9600000000005
2026-03-11,BW02,3924.9600000000005
2026-03-11,BW03,3923.923
2026-03-11,BW04,3923.923
2026-03-11,CALL_B_1,2806.395
2026-03-11,CALL_B_2,2806.395
2026-03-11,CAPBES1,3217.5854999999997
2026-03-11,CATHROCK,1768.091
2026-03-11,CBWWBA1,728.5
2026-03-11,CETHANA,1926.935
2026-03-11,CG1,2164.3149999999996
2026-03-11,CG2,2164.3389999999995
2026-03-11,CG3,2164.323
2026-03-11,CG4,2164.331
2026-03-11,CGBESS01,3436.4674999999997
2026-03-11,CHBESS1,1895.6889999999999
2026-03-11,CHILDSF1,2775.1090000000004
2026-03-11,CHYTWF1,3200.745
2026-03-11,CLARESF1,2162.339
2026-03-11,CLEMGPWF,2438.804
2026-03-11,CLERMSF1,2249.2539999999995
2026-03-11,CLRKCWF1,1798.7789999999998
2026-03-11,CLRKCWF2,2297.714
2026-03-11,CNUNDAWF,1867.2659999999996
2026-03-11,COHUNSF1,1746.0429999999997
2026-03-11,COLEASF1,1734.3049999999998
2026-03-11,COLUMSF1,2380.639
2026-03-11,COLWF01,2645.704
2026-03-11,COOPGWF1,2780.82
2026-03-11,CPP_3,2764.579
2026-03-11,CPP_4,2764.579
2026-03-11,CPSA,3358.072
2026-03-11,CROOKWF2,2020.539
2026-03-11,CROOKWF3,1696.0520000000001
2026-03-11,CROWLWF1,2238.201
2026-03-11,CRURWF1,2291.156
2026-03-11,CRWARP1,1959.4210000000003
2026-03-11,CRWASF1,2312.718
2026-03-11,CSPVPS1,1675.6289999999997
2026-03-11,CTHLWF1,2772.2709999999997
2026-03-11,CUSF1,1849.895
2026-03-11,DALNTH1,3737.0019999999995
2026-03-11,DARLSF1,2301.019
2026-03-11,DARTM1,4092.7399999999993
2026-03-11,DAYDSF1,3692.631
2026-03-11,DDPS1,3534.303
2026-03-11,DDSF1,2984.2470000000003
2026-03-11,DEVILS_G,1955.9509999999998
2026-03-11,DG_NSW1,1412.7
2026-03-11,DG_QLD1,1412.7
2026-03-11,DG_SA1,1412.7
2026-03-11,DG_TAS1,1412.7
2026-03-11,DG_VIC1,1412.7
2026-03-11,DPNTB1,1842.1559999999997
2026-03-11,DRVIOT06,51.1
2026-03-11,DRXNAD01,2075.0
2026-03-11,DRXNAE01,2075.0
2026-03-11,DRXNDA01,2077.83
2026-03-11,DRXNDA02,2077.63
2026-03-11,DRXNDA03,2077.63
2026-03-11,DRXNDA04,2077.63
2026-03-11,DRXNDB04,2075.0
2026-03-11,DRXNDE01,2777.83
2026-03-11,DRXNDJ01,2095.0299999999997
2026-03-11,DRXNDW01,2075.0
2026-03-11,DRXNFF01,2075.0
2026-03-11,DRXNFS01,2077.6
2026-03-11,DRXNQX01,2075.0
2026-03-11,DRXNSS01,2075.0
2026-03-11,DRXNTM02,4992.6
2026-03-11,DRXNVS01,2075.0
2026-03-11,DRXQDA01,2078.5
2026-03-11,DRXQQE01,2075.0
2026-03-11,DRXSQS01,2078.6
2026-03-11,DRXVAE01,51.1
2026-03-11,DRXVDJ01,2075.23
2026-03-11,DRXVDP01,2165.0
2026-03-11,DRXVDX01,2775.0299999999997
2026-03-11,DRXVQP01,2775.23
2026-03-11,DRXVQX01,2775.0299999999997
2026-03-11,DRXVQX02,2075.0
2026-03-11,DRYCGT1,5114.236
2026-03-11,DRYCGT2,4461.176
2026-03-11,DRYCGT3,5088.072
2026-03-11,DULAWF1,2722.7310000000007
2026-03-11,DUNDWF1,2462.25
2026-03-11,DUNDWF2,2514.356
2026-03-11,DUNDWF3,2442.1690000000003
2026-03-11,EDENVSF1,2761.857
2026-03-11,EILDON1,3512.3959999999997
2026-03-11,EILDON2,3512.3959999999997
2026-03-11,ELAINWF1,2406.782
2026-03-11,EMERASF1,1765.227
2026-03-11,ER01,3649.422
2026-03-11,ER02,3649.422
2026-03-11,ER03,3652.387
2026-03-11,ER04,3652.387
2026-03-11,ERB01,1524.9080000000006
2026-03-11,FINLYSF1,1951.4029999999998
2026-03-11,FISHER,1939.0220000000002
2026-03-11,FLYCRKWF,2241.173
2026-03-11,GANGARR1,1896.5080000000003
2026-03-11,GANNB1,1826.3980000000004
2026-03-11,GANNSF1,2173.898
2026-03-11,GESF1,1703.6899999999998
2026-03-11,GIRGSF,1734.1329999999998
2026-03-11,GLENSF1,2094.442
2026-03-11,GLRWNSF1,2363.254
2026-03-11,GNNDHSF1,2200.578
2026-03-11,GOESF1,1967.23
2026-03-11,GOONSF1,2666.278
2026-03-11,GORDON,1951.3660000000004
2026-03-11,GPWFEST1,2157.57
2026-03-11,GPWFEST2,2157.57
2026-03-11,GPWFEST3,2152.6040000000003
2026-03-11,GPWFWST1,2158.233
2026-03-11,GPWFWST2,2158.233
2026-03-11,GRANWF1,2097.9109999999996
2026-03-11,GREENB1,1956.718
2026-03-11,GSTONE1,2073.344
2026-03-11,GSTONE2,2073.344
2026-03-11,GSTONE3,2068.085
2026-03-11,GSTONE4,2068.085
2026-03-11,GSTONE5,2073.344
2026-03-11,GSTONE6,2073.344
2026-03-11,GSWF1A,1839.5220000000002
2026-03-11,GSWF1B1,1839.5489999999998
2026-03-11,GULLRSF1,2380.396
2026-03-11,GULLRWF1,2403.4440000000004
2026-03-11,GULLRWF2,2403.4440000000004
2026-03-11,GUNNING1,1753.3830000000003
2026-03-11,GUSF1,2206.377
2026-03-11,GUTHEGA,1907.9899999999998
2026-03-11,HALLWF1,2948.3900000000003
2026-03-11,HALLWF2,2931.108
2026-03-11,HAMISF1,2586.201
2026-03-11,HAUGHT11,2536.334
2026-03-11,HAYMSF1,2660.279
2026-03-11,HBESS1,1724.8845000000001
2026-03-11,HD1WF1,1677.771
2026-03-11,HDWF1,3455.843
2026-03-11,HDWF2,3454.4089999999997
2026-03-11,HDWF3,3454.505
2026-03-11,HEZ1,2338.542
2026-03-11,HILLSTN1,1780.8580000000002
2026-03-11,HPR1,2849.6730000000002
2026-03-11,HUMENSW,2063.448
2026-03-11,HUMEV,2132.2390000000005
2026-03-11,HUNTER1,2144.329
2026-03-11,HUNTER2,2144.3360000000002
2026-03-11,HVWWBA1,728.908
2026-03-11,HVWWPV1,2341.982
2026-03-11,JBUTTERS,1909.1050000000002
2026-03-11,JEMALNG1,1716.9059999999995
2026-03-11,JLA01,5271.556000000001
2026-03-11,JLA02,5271.556000000001
2026-03-11,JLA03,5271.556000000001
2026-03-11,JLA04,5271.556000000001
2026-03-11,JLB01,5271.55
2026-03-11,JLB02,5271.55
2026-03-11,JLB03,5271.55
2026-03-11,JUNEESF1,2252.629
2026-03-11,KABANWF1,1777.8780000000002
2026-03-11,KAREEYA1,1932.7369999999999
2026-03-11,KAREEYA2,1932.764
2026-03-11,KAREEYA3,1932.729
2026-03-11,KAREEYA4,1932.7509999999997
2026-03-11,KARSF1,2156.2249999999995
2026-03-11,KEPSF1,1655.9029999999998
2026-03-11,KEPWF1,1655.9029999999998
2026-03-11,KERNGSP1,2338.578
2026-03-11,KESSB1,3134.948
2026-03-11,KIAMSF1,1442.8319999999999
2026-03-11,KIATAWF1,1998.4649999999997
2026-03-11,KIDSPHG1,51.1
2026-03-11,KIDSPHG2,51.1
2026-03-11,KIDSPHL1,51.1
2026-03-11,KIDSPHL2,51.1
2026-03-11,KINGASF1,1875.0030000000006
2026-03-11,KPP_1,2788.777
2026-03-11,KSP1,1786.503
2026-03-11,LADBROK1,6291.861999999999
2026-03-11,LADBROK2,6291.861999999999
2026-03-11,LANCSF1,1806.462
2026-03-11,LBB1,3582.468
2026-03-11,LDBESS1,3388.2125
2026-03-11,LEM_WIL,1968.2069999999999
2026-03-11,LGAPBS1,3400.840999999999
2026-03-11,LGAPWF1,2364.019
2026-03-11,LGAPWF2,2364.019
2026-03-11,LILYSF1,3682.0600000000004
2026-03-11,LIMBESS1,1430.7455000000002
